"","species","brood_year","release_location_code","hatchery_location_code","first_release_date_month","jday","avg_weight","release_stage_assigned","fate","event_released","number_cwt_estimated","sar","tags_lost"
"95","1",1997,"3F42001^^260002^R","3F42001^^260002^H02",3,61,90,"smolt","fishery",631416,25.87,4.09714039555539e-05,631390.13
"96","1",1998,"3F42001^^260002^R","3F42001^^260002^H02",3,61,90,"smolt","fishery",800476,298.52,0.000372928107775873,800177.48
"97","1",1997,"3F42001^^260002^R","3F42001^^260002^H02",3,62,90,"smolt","fishery",184383,7.23,3.92118579261646e-05,184375.77
"98","1",1995,"3F42001^^260002^R","3F42001^^260002^H02",3,63,90,"smolt","fishery",242150,49.64,0.000204996902746232,242100.36
"99","1",2000,"3F42001^^260002^R","3F42001^^260002^H02",3,63,90,"smolt","fishery",2868769,788.96,0.000275016914920651,2867980.04
"100","1",1999,"3F42001^^260002^R","3F42001^^260002^H02",3,64,90,"smolt","fishery",1251090,660.18,0.000527683859674364,1250429.82
"101","1",1976,"3F42001^^260002^R","3F42001^^260002^H02",3,67,90,"smolt","fishery",32416126,16360.07,0.000504689240163985,32399765.93
"102","1",2014,"3F42001^^260002^R","3F42001^^260002^H02",3,70,90,"smolt","fishery",964910,122.48,0.000126934118207916,964787.52
"103","1",1972,"3F42001^^260002^R","3F42001^^260002^H02",3,73,90,"smolt","fishery",1928800,1575.72,0.000816943177104936,1927224.28
"104","1",2019,"3F42001^^260002^R","3F42001^^260002^H02",3,74,90,"smolt","fishery",958240,308.27,0.000321704374686926,957931.73
"105","1",2005,"3F42001^^260002^R","3F42001^^260002^H02",3,79,90,"smolt","fishery",3172620,272.39,8.58564845458958e-05,3172347.61
"106","1",2010,"3F42001^^260002^R","3F42001^^260002^H02",3,86,90,"smolt","fishery",3093200,315.77,0.000102085219190482,3092884.23
"107","1",2012,"3F42001^^260002^R","3F42001^^260002^H02",3,87,90,"smolt","fishery",6047622,780.09,0.000128991196870439,6046841.91
"108","1",2011,"3F42001^^260002^R","3F42001^^260002^H02",3,88,90,"smolt","fishery",5790661,974.05,0.00016821050308419,5789686.95
"109","1",2002,"3F42001^^260002^R","3F42001^^260002^H02",3,89,90,"smolt","fishery",1076712,240.63,0.000223485946102579,1076471.37
"110","1",1990,"3F42001^^260002^R","3F42001^^260002^H02",4,92,90,"smolt","fishery",550083,78.6,0.000142887527882156,550004.4
"111","1",1993,"3F42001^^260002^R","3F42001^^260002^H02",4,93,90,"smolt","fishery",39681,5.76,0.000145157632116126,39675.24
"112","1",2004,"3F42001^^260002^R","3F42001^^260002^H02",4,93,90,"smolt","fishery",619514,67.12,0.000108342991441678,619446.88
"113","1",1993,"3F42001^^260002^R","3F42001^^260002^H02",4,94,90,"smolt","fishery",20511,1.2,5.85051923358198e-05,20509.8
"114","1",1989,"3F42001^^260002^R","3F42001^^260002^H02",4,95,90,"smolt","fishery",3621882,777.34,0.000214623226267449,3621104.66
"115","1",1991,"3F42001^^260002^R","3F42001^^260002^H02",4,95,90,"smolt","fishery",652445,69.74,0.000106890235958587,652375.26
"116","1",2020,"3F42001^^260002^R","3F42001^^260002^H02",4,101,90,"smolt","fishery",4585789,498.51,0.000108707574639828,4585290.49
"117","1",2021,"3F42001^^260002^R","3F42001^^260002^H02",4,104,90,"smolt","fishery",1241015,136.01,0.000109595774426578,1240878.99
"118","1",2022,"3F42001^^260002^R","3F42001^^260002^H02",4,106,90,"smolt","fishery",201524,11.77,5.84049542486255e-05,201512.23
"119","1",1977,"3F42001^^260002^R","3F42001^^260002^H02",4,113,90,"smolt","fishery",3932313,2599.69,0.000661109631913838,3929713.31
"120","1",1971,"3F42001^^260002^R","3F42001^^260002^H02",2,59,100,"smolt","fishery",662400,450.55,0.000680178140096618,661949.45
"121","1",1996,"3F42001^^260002^R","3F42001^^260002^H02",3,61,100,"smolt","fishery",296566,60.54,0.000204136684582858,296505.46
"122","1",1998,"3F42001^^260002^R","3F42001^^260002^H02",3,61,100,"smolt","fishery",1367016,250.96,0.000183582342854802,1366765.04
"123","1",2000,"3F42001^^260002^R","3F42001^^260002^H02",3,63,100,"smolt","fishery",4731048,1203.61,0.000254406634639936,4729844.39
"124","1",1999,"3F42001^^260002^R","3F42001^^260002^H02",3,64,100,"smolt","fishery",479283,231.29,0.000482575013092474,479051.71
"125","1",1976,"3F42001^^260002^R","3F42001^^260002^H02",3,67,100,"smolt","fishery",7632322,4467.91,0.000585393278742695,7627854.09
"126","1",2009,"3F42001^^260002^R","3F42001^^260002^H02",3,84,100,"smolt","fishery",4345264,504.34,0.000116066595723528,4344759.66
"127","1",2006,"3F42001^^260002^R","3F42001^^260002^H02",3,85,100,"smolt","fishery",3889845,458.86,0.000117963569242476,3889386.14
"128","1",1995,"3F42001^^260002^R","3F42001^^260002^H02",4,91,100,"smolt","fishery",78300,10.7,0.000136653895274585,78289.3
"129","1",1996,"3F42001^^260002^R","3F42001^^260002^H02",4,91,100,"smolt","fishery",615825,149.21,0.000242292859172655,615675.79
"130","1",1995,"3F42001^^260599^R","3F42001^^260002^H02",4,91,100,"smolt","fishery",19534,1.3,6.65506296713423e-05,19532.7
"131","1",1990,"3F42001^^260002^R","3F42001^^260002^H02",4,92,100,"smolt","fishery",2058533,284.98,0.000138438392777769,2058248.02
"132","1",1993,"3F42001^^260002^R","3F42001^^260002^H02",4,93,100,"smolt","fishery",39071,4,0.000102377722607561,39067
"133","1",1992,"3F42001^^260002^R","3F42001^^260002^H02",4,94,100,"smolt","fishery",150555,8.06,5.35352528976122e-05,150546.94
"134","1",1986,"3F42001^^260002^R","3F42001^^260002^H02",6,169,100,"smolt","fishery",18892251,2202.01,0.000116556253672471,18890048.99
"135","1",1999,"3F42001^^260002^R","3F42001^^260002^H02",2,58,110,"smolt","fishery",2062732,524.63,0.000254337451496365,2062207.37
"136","1",1996,"3F42001^^260002^R","3F42001^^260002^H02",3,61,110,"smolt","fishery",111870,19.3,0.000172521676946456,111850.7
"137","1",2000,"3F42001^^260002^R","3F42001^^260002^H02",3,63,110,"smolt","fishery",4554753,946.06,0.000207708299440167,4553806.94
"138","1",1975,"3F42001^^260002^R","3F42001^^260002^H02",3,67,110,"smolt","fishery",6779927,2051.56,0.000302593228511162,6777875.44
"139","1",1976,"3F42001^^260002^R","3F42001^^260002^H02",3,67,110,"smolt","fishery",10216344,7365.89,0.000720990796707707,10208978.11
"140","1",1995,"3F42001^^260002^R","3F42001^^260002^H02",4,91,110,"smolt","fishery",254348,51.67,0.000203146869643166,254296.33
"141","1",1996,"3F42001^^260002^R","3F42001^^260002^H02",4,91,110,"smolt","fishery",538365,109.82,0.000203988000705841,538255.18
"142","1",1990,"3F42001^^260002^R","3F42001^^260002^H02",4,92,110,"smolt","fishery",126748,23.41,0.000184697194433048,126724.59
"143","1",1991,"3F42001^^260002^R","3F42001^^260002^H02",4,92,110,"smolt","fishery",94575,19.1,0.000201956119481893,94555.9
"144","1",1991,"3F42001^^260002^R","3F42001^^260002^H02",4,95,110,"smolt","fishery",94017,12.77,0.000135826499462863,94004.23
"145","1",1975,"3F42001^^260002^R","3F42001^^260002^H02",3,67,120,"smolt","fishery",13789891,4854.17,0.000352009308848054,13785036.83
"146","1",1976,"3F42001^^260002^R","3F42001^^260002^H02",3,67,120,"smolt","fishery",2004117,2164.59,0.00108007167246224,2001952.41
"147","1",2008,"3F42001^^260002^R","3F42001^^260002^H02",3,88,120,"smolt","fishery",4273425,451.04,0.000105545317865646,4272973.96
"148","1",1975,"3F42001^^260002^R","3F42001^^260002^H02",3,67,130,"smolt","fishery",9357704,5248,0.000560821329676596,9352456
"149","1",1971,"3F42001^^260002^R","3F42001^^260002^H02",4,101,130,"smolt","fishery",1073472,2417.19,0.00225174946342336,1071054.81
"150","1",1971,"3F42001^^260002^R","3F42001^^260002^H02",5,123,140,"smolt","fishery",1279190,1157.88,0.00090516655070787,1278032.12
"151","1",1994,"3F42001^^260002^R","3F42001^^260002^H02",5,121,4,"smolt","hatchery",99499,2,2.01007045296938e-05,99497
"152","1",1991,"3F42001^^260002^R","3F42001^^260002^H02",5,132,10,"smolt","hatchery",41090,6.08,0.000147967875395473,41083.92
"153","1",1990,"3F42001^^260002^R","3F42001^^260002^H02",5,133,10,"smolt","hatchery",148120,5.04,3.40264650283554e-05,148114.96
"154","1",1991,"3F42001^^260002^R","3F42001^^260002^H02",5,134,10,"smolt","hatchery",73789,8.13,0.000110179023973763,73780.87
"155","1",1989,"3F42001^^260002^R","3F42001^^260002^H02",5,136,10,"smolt","hatchery",63978,11.14,0.00017412235455938,63966.86
"156","1",1995,"3F42001^^260002^R","3F42001^^260002^H02",5,138,10,"smolt","hatchery",103116,4,3.87912642073005e-05,103112
"157","1",2017,"3F42001^^260002^R","3F42001^^260002^H02",6,157,10,"smolt","hatchery",60002,16.45,0.000274157528082397,59985.55
"158","1",1996,"3F42001^^260002^R","3F42001^^260002^H02",6,166,10,"smolt","hatchery",100226,4,3.99098038433141e-05,100222
"159","1",1991,"3F42001^^260002^R","3F42001^^260002^H02",6,167,10,"smolt","hatchery",74235,5.1,6.8700747625783e-05,74229.9
"160","1",1993,"3F42001^^260002^R","3F42001^^260002^H02",5,139,20,"smolt","hatchery",187097,121.01,0.0006467768056142,186975.99
"161","1",1989,"3F42001^^260002^R","3F42001^^260002^H02",6,169,20,"smolt","hatchery",70479,7.07,0.000100313568580712,70471.93
"162","1",1990,"3F42001^^260002^R","3F42001^^260002^H02",6,171,20,"smolt","hatchery",69150,1.01,1.46059291395517e-05,69148.99
"163","1",1989,"3F42001^^260002^R","3F42001^^260002^H02",7,186,20,"smolt","hatchery",70505,33.46,0.000474576271186441,70471.54
"164","1",1990,"3F42001^^260002^R","3F42001^^260002^H02",7,191,20,"smolt","hatchery",71344,8.07,0.000113113926889437,71335.93
"165","1",1991,"3F42001^^260002^R","3F42001^^260002^H02",7,195,20,"smolt","hatchery",74774,7.09,9.48190547516516e-05,74766.91
"166","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",3,62,30,"smolt","hatchery",21952,124.15,0.00565552113702624,21827.85
"167","1",2000,"3F42001^^260002^R","3F42001^^260002^H02",3,63,30,"smolt","hatchery",379034,1118.68,0.00295139749996043,377915.32
"168","1",2002,"3F42001^^260002^R","3F42001^^260002^H02",3,89,30,"smolt","hatchery",126319,165.32,0.00130875006926907,126153.68
"169","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",4,91,30,"smolt","hatchery",66158,315.95,0.00477568850328003,65842.05
"170","1",2004,"3F42001^^260002^R","3F42001^^260002^H02",4,93,30,"smolt","hatchery",125229,168.86,0.00134840971340504,125060.14
"171","1",2003,"3F42001^^260002^R","3F42001^^260002^H02",4,94,30,"smolt","hatchery",117965,37.38,0.000316873648963676,117927.62
"172","1",2018,"3F42001^^260002^R","3F42001^^260002^H02",7,212,30,"smolt","hatchery",57849,57.25,0.000989645456274093,57791.75
"173","1",1971,"3F42001^^260002^R","3F42001^^260002^H02",9,264,30,"smolt","hatchery",35417,74.92,0.00211536832594517,35342.08
"174","1",2014,"3F42001^^260002^R","3F42001^^260002^H02",10,301,30,"smolt","hatchery",98431,26.09,0.000265058772134795,98404.91
"175","1",2015,"3F42001^^260002^R","3F42001^^260002^H02",10,302,30,"smolt","hatchery",93643,6.03,6.43934944416561e-05,93636.97
"176","1",2012,"3F42001^^260002^R","3F42001^^260002^H02",11,305,30,"smolt","hatchery",99986,176.28,0.00176304682655572,99809.72
"177","1",2017,"3F42001^^260002^R","3F42001^^260002^H02",11,305,30,"smolt","hatchery",100406,138.2,0.00137641176822102,100267.8
"178","1",2016,"3F42001^^260002^R","3F42001^^260002^H02",11,306,30,"smolt","hatchery",82759,10.27,0.000124095264563371,82748.73
"179","1",2013,"3F42001^^260002^R","3F42001^^260002^H02",11,307,30,"smolt","hatchery",92840,47.45,0.000511094355881086,92792.55
"180","1",2019,"3F42001^^260002^R","3F42001^^260002^H02",11,307,30,"smolt","hatchery",203056,523,0.00257564415727681,202533
"181","1",2018,"3F42001^^260002^R","3F42001^^260002^H02",11,308,30,"smolt","hatchery",101027,115.76,0.00114583230225583,100911.24
"182","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",3,62,40,"smolt","hatchery",22549,116.04,0.00514612621402279,22432.96
"183","1",2000,"3F42001^^260002^R","3F42001^^260002^H02",3,63,40,"smolt","hatchery",94862,258.41,0.00272406232211001,94603.59
"184","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",4,91,40,"smolt","hatchery",22982,190.35,0.00828256896701767,22791.65
"185","1",1976,"3F42001^^260002^R","3F42001^^260002^H02",9,271,40,"smolt","hatchery",168752,134.26,0.000795605385417654,168617.74
"186","1",1976,"3F42001^^260002^R","3F42001^^260002^H02",10,278,40,"smolt","hatchery",168068,99.74,0.000593450270128758,167968.26
"187","1",1971,"3F42001^^260002^R","3F42001^^260002^H02",11,319,40,"smolt","hatchery",28400,6.72,0.000236619718309859,28393.28
"188","1",2021,"3F42001^^260002^R","3F42001^^260002^H02",11,325,40,"smolt","hatchery",49472,56.44,0.00114084734799483,49415.56
"189","1",2021,"3F42001^^260002^R","3F42001^^260002^H02",12,335,40,"smolt","hatchery",49347,42.41,0.00085942407846475,49304.59
"190","1",2022,"3F42001^^260002^R","3F42001^^260002^H02",12,335,40,"smolt","hatchery",99052,30.58,0.000308726729394661,99021.42
"191","1",2013,"3F42001^^260002^R","3F42001^^260002^H02",2,35,50,"smolt","hatchery",189898,410.71,0.00216279265711066,189487.29
"192","1",2017,"3F42001^^260002^R","3F42001^^260002^H02",3,60,50,"smolt","hatchery",94131,183.62,0.00195068574645972,93947.38
"193","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",3,62,50,"smolt","hatchery",44032,385.85,0.00876294513081395,43646.15
"194","1",2000,"3F42001^^260002^R","3F42001^^260002^H02",3,63,50,"smolt","hatchery",252505,1425.16,0.00564408625571771,251079.84
"195","1",2018,"3F42001^^260002^R","3F42001^^260002^H02",3,76,50,"smolt","hatchery",99327,380.17,0.00382745879770858,98946.83
"196","1",1980,"3F42001^^260002^R","3F42001^^260002^H02",4,91,50,"smolt","hatchery",95620,180.53,0.00188799414348463,95439.47
"197","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",4,91,50,"smolt","hatchery",87694,406.77,0.00463851574794171,87287.23
"198","1",1987,"3F42001^^260002^R01","3F42001^^260002^H02",4,93,50,"smolt","hatchery",442914,1202.51,0.00271499659076028,441711.49
"199","1",2003,"3F42001^^260002^R","3F42001^^260002^H02",4,94,50,"smolt","hatchery",90982,147.69,0.00162328812292541,90834.31
"200","1",1974,"3F42001^^260002^R","3F42001^^260002^H02",9,261,50,"smolt","hatchery",67395,133.76,0.00198471696713406,67261.24
"201","1",1972,"3F42001^^260002^R","3F42001^^260002^H02",10,274,50,"smolt","hatchery",224549,17.95,7.99380090759701e-05,224531.05
"202","1",1971,"3F42001^^260002^R","3F42001^^260002^H02",11,326,50,"smolt","hatchery",48194,30.41,0.000630991409719052,48163.59
"203","1",2018,"3F42001^^260002^R","3F42001^^260002^H02",1,22,60,"smolt","hatchery",53759,249.44,0.00463996726129578,53509.56
"204","1",2015,"3F42001^^260002^R","3F42001^^260002^H02",3,60,60,"smolt","hatchery",99491,20.07,0.000201726789357831,99470.93
"205","1",2016,"3F42001^^260002^R","3F42001^^260002^H02",3,60,60,"smolt","hatchery",96189,5.12,5.32285396459055e-05,96183.88
"206","1",2014,"3F42001^^260002^R","3F42001^^260002^H02",3,61,60,"smolt","hatchery",96689,72.36,0.000748378822823692,96616.64
"207","1",2019,"3F42001^^260002^R","3F42001^^260002^H02",3,62,60,"smolt","hatchery",199656,935.58,0.00468595985094362,198720.42
"208","1",2000,"3F42001^^260002^R","3F42001^^260002^H02",3,63,60,"smolt","hatchery",373675,1458.55,0.00390325817889878,372216.45
"209","1",1994,"3F42001^^260002^R","3F42001^^260002^H02",3,65,60,"smolt","hatchery",19467,12.02,0.000617455180561977,19454.98
"210","1",2012,"3F42001^^260002^R","3F42001^^260002^H02",3,78,60,"smolt","hatchery",295179,778.12,0.0026360953861894,294400.88
"211","1",2021,"3F42001^^260002^R","3F42001^^260002^H02",3,79,60,"smolt","hatchery",98846,595.31,0.00602260081338648,98250.69
"212","1",2002,"3F42001^^260002^R","3F42001^^260002^H02",3,89,60,"smolt","hatchery",151572,595.02,0.00392565909270842,150976.98
"213","1",2022,"3F42001^^260002^R","3F42001^^260002^H02",3,89,60,"smolt","hatchery",99661,54.75,0.000549362338326928,99606.25
"214","1",1984,"3F42001^^260002^R","3F42001^^260002^H02",4,91,60,"smolt","hatchery",230720,1324.63,0.00574128814147018,229395.37
"215","1",1985,"3F42001^^260002^R","3F42001^^260002^H02",4,91,60,"smolt","hatchery",190996,743.03,0.00389029089614442,190252.97
"216","1",2004,"3F42001^^260002^R","3F42001^^260002^H02",4,93,60,"smolt","hatchery",124834,348.2,0.00278930419597225,124485.8
"217","1",1981,"3F42001^^260002^R","3F42001^^260002^H02",4,94,60,"smolt","hatchery",77454,474.1,0.00612105249567485,76979.9
"218","1",1982,"3F42001^^260002^R","3F42001^^260002^H02",4,94,60,"smolt","hatchery",146002,579.24,0.00396734291311078,145422.76
"219","1",2003,"3F42001^^260002^R","3F42001^^260002^H02",4,94,60,"smolt","hatchery",22211,21.17,0.000953131331322318,22189.83
"220","1",1983,"3F42001^^260002^R","3F42001^^260002^H02",4,99,60,"smolt","hatchery",143392,3364.18,0.0234614204418657,140027.82
"221","1",1977,"3F42001^^260002^R","3F42001^^260002^H02",4,113,60,"smolt","hatchery",73488,485.41,0.00660529610276508,73002.59
"222","1",1974,"3F42001^^260002^R","3F42001^^260002^H02",9,261,60,"smolt","hatchery",106675,294.6,0.00276165924537146,106380.4
"223","1",1971,"3F42001^^260002^R","3F42001^^260002^H02",11,320,60,"smolt","hatchery",16811,47.38,0.002818392719053,16763.62
"224","1",1971,"3F42001^^260002^R","3F42001^^260002^H02",11,321,60,"smolt","hatchery",15625,32.47,0.00207808,15592.53
"225","1",1994,"3F42001^^260002^R","3F42001^^260002^H02",3,65,70,"smolt","hatchery",20554,5.02,0.000244234698842075,20548.98
"226","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",4,91,70,"smolt","hatchery",23710,221.79,0.00935428089413749,23488.21
"227","1",1994,"3F42001^^260002^R","3F42001^^260002^H02",4,92,70,"smolt","hatchery",97609,51.09,0.00052341484904056,97557.91
"228","1",1981,"3F42001^^260002^R","3F42001^^260002^H02",4,94,70,"smolt","hatchery",146000,491.08,0.00336356164383562,145508.92
"229","1",1982,"3F42001^^260002^R","3F42001^^260002^H02",4,94,70,"smolt","hatchery",73205,418.05,0.00571067550030736,72786.95
"230","1",1991,"3F42001^^260002^R","3F42001^^260002^H02",4,95,70,"smolt","hatchery",95200,56.96,0.000598319327731092,95143.04
"231","1",1983,"3F42001^^260002^R","3F42001^^260002^H02",4,99,70,"smolt","hatchery",127789,1545.88,0.0120971288608566,126243.12
"232","1",1977,"3F42001^^260002^R","3F42001^^260002^H02",4,113,70,"smolt","hatchery",71547,460.81,0.00644066138342628,71086.19
"233","1",1972,"3F42001^^260002^R","3F42001^^260002^H02",12,360,70,"smolt","hatchery",31314,22.04,0.000703838538672798,31291.96
"234","1",2013,"3F42001^^260002^R","3F42001^^260002^H02",2,35,80,"smolt","hatchery",285774,583.7,0.00204252311266945,285190.3
"235","1",2020,"3F42001^^260002^R","3F42001^^260002^H02",2,38,80,"smolt","hatchery",22109,141.78,0.00641277307883667,21967.22
"236","1",1993,"3F42001^^260002^R","3F42001^^260002^H02",3,60,80,"smolt","hatchery",19308,4.03,0.000208721773358194,19303.97
"237","1",1997,"3F42001^^260002^R","3F42001^^260002^H02",3,61,80,"smolt","hatchery",647351,169.37,0.00026163549604465,647181.63
"238","1",1998,"3F42001^^260002^R","3F42001^^260002^H02",3,61,80,"smolt","hatchery",14948,69.5,0.00464945143162965,14878.5
"239","1",1997,"3F42001^^260002^R","3F42001^^260002^H02",3,62,80,"smolt","hatchery",132565,40.06,0.000302191377814657,132524.94
"240","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",3,62,80,"smolt","hatchery",68783,345.77,0.00502696887312272,68437.23
"241","1",1994,"3F42001^^260002^R","3F42001^^260002^H02",3,65,80,"smolt","hatchery",79596,56.19,0.000705939996984773,79539.81
"242","1",1976,"3F42001^^260002^R","3F42001^^260002^H02",3,67,80,"smolt","hatchery",142608,1260.24,0.00883709188825311,141347.76
"243","1",2002,"3F42001^^260002^R","3F42001^^260002^H02",3,89,80,"smolt","hatchery",51354,324,0.00630914826498423,51030
"244","1",2007,"3F42001^^260002^R","3F42001^^260002^H02",3,89,80,"smolt","hatchery",89316,184.74,0.00206838640333199,89131.26
"245","1",2001,"3F42001^^260002^R","3F42001^^260002^H02",4,91,80,"smolt","hatchery",47936,288.89,0.00602657710280374,47647.11
"246","1",1994,"3F42001^^260002^R","3F42001^^260002^H02",4,92,80,"smolt","hatchery",20054,21.05,0.00104966590206443,20032.95
"247","1",2004,"3F42001^^260002^R","3F42001^^260002^H02",4,93,80,"smolt","hatchery",49644,183.34,0.00369309483522681,49460.66
"248","1",1981,"3F42001^^260002^R","3F42001^^260002^H02",4,94,80,"smolt","hatchery",58292,497.29,0.00853101626295204,57794.71
"249","1",2003,"3F42001^^260002^R","3F42001^^260002^H02",4,94,80,"smolt","hatchery",113426,385.06,0.00339481247685716,113040.94
"250","1",1989,"3F42001^^260002^R","3F42001^^260002^H02",4,95,80,"smolt","hatchery",337849,1414.31,0.00418621928731475,336434.69
"251","1",1991,"3F42001^^260002^R","3F42001^^260002^H02",4,95,80,"smolt","hatchery",126036,127.96,0.00101526547970421,125908.04
"252","1",2018,"3F42001^^260002^R","3F42001^^260002^H02",11,308,80,"smolt","hatchery",144376,250.46,0.00173477586302433,144125.54
"253","1",1972,"3F42001^^260002^R","3F42001^^260002^H02",12,360,80,"smolt","hatchery",55689,45.8,0.000822424536263894,55643.2
"254","1",1971,"3F42001^^260002^R","3F42001^^260002^H02",2,59,90,"smolt","hatchery",44758,229.5,0.00512757495866661,44528.5
"255","1",1993,"3F42001^^260002^R","3F42001^^260002^H02",3,60,90,"smolt","hatchery",80484,11.08,0.000137667113960539,80472.92
"256","1",2015,"3F42001^^260002^R","3F42001^^260002^H02",3,60,90,"smolt","hatchery",96220,51.39,0.000534088547079609,96168.61
"257","1",2016,"3F42001^^260002^R","3F42001^^260002^H02",3,60,90,"smolt","hatchery",94058,28.58,0.00030385506814944,94029.42
